denial_reason_1,derived_dwelling_category,derived_ethnicity,applicant_race_1,applicant_sex,loan_type,loan_purpose,loan_amount,interest_rate,loan_term,property_value,occupancy_type,applicant_age,income
10,3,0,6,3,2,32,445000,4.949534551,360,450057.0659,1,1,110
10,3,4,5,2,1,1,5000,0,180,145000,1,6,40
10,3,3,5,1,1,32,355000,6,360,445000,1,1,184
10,3,4,5,2,2,1,405000,7.25,360,415000,1,0,143
9,3,4,5,2,1,1,305000,4.949534551,360,385000,3,2,0
1,3,4,5,1,1,4,255000,4.949534551,180,1505000,1,2,180
10,3,4,5,1,1,2,25000,5.49,60,435000,1,0,111
10,3,0,6,3,2,32,125000,4.949534551,360,450057.0659,1,4,20
10,3,4,5,1,1,31,285000,2.5,180,675000,1,2,146
10,3,4,5,1,1,1,965000,3.125,360,1215000,1,2,346
10,3,4,5,1,1,1,215000,5.5,360,285000,3,1,235
10,3,4,6,2,1,1,445000,5.125,240,565000,1,2,86
10,3,4,5,3,1,32,105000,4.949534551,360,450057.0659,1,7,24
10,3,2,5,1,1,1,265000,4.949534551,360,450057.0659,1,0,71
10,3,4,5,2,1,1,185000,5.25,360,235000,1,2,64
10,3,2,5,1,1,1,295000,5.5,360,315000,1,1,65
10,3,4,5,2,1,1,105000,4.25,360,335000,1,1,112
10,3,4,2,2,1,31,185000,6.375,360,1375000,1,1,74
10,3,4,5,1,1,1,345000,5.625,360,365000,1,1,89
10,3,0,7,4,1,1,255000,4.75,360,315000,1,5,125.2476928
10,3,0,5,2,1,1,455000,3.875,360,505000,1,2,104
1,3,0,6,3,2,32,225000,4.949534551,360,375000,1,3,17
10,3,4,2,1,1,1,195000,10,360,275000,3,3,0
10,3,0,6,2,1,1,405000,3.99,360,515000,1,4,225
10,3,4,5,1,1,1,165000,3.875,360,175000,1,1,103
10,3,4,3,2,1,32,415000,3.25,360,905000,1,4,119
9,3,4,5,1,1,31,95000,4.949534551,360,185000,1,1,68
10,2,4,5,1,1,1,65000,5.25,180,75000,2,3,125
10,3,4,5,6,1,32,325000,4.949534551,180,450057.0659,1,2,317
10,3,4,5,1,2,1,105000,5.75,360,105000,1,1,94
10,3,4,5,1,1,1,425000,5.75,360,815000,1,1,215
10,3,4,2,2,1,1,245000,3.25,360,255000,1,0,97
10,3,4,2,2,1,1,135000,4.875,360,275000,1,3,44
10,3,4,5,1,1,1,375000,4.99,360,475000,1,1,77
6,3,4,3,1,3,1,215000,4.949534551,360,215000,1,6,40
10,3,4,5,2,1,31,85000,4.949534551,360,450057.0659,1,2,0
9,3,2,6,2,2,1,135000,4.949534551,360,135000,1,6,37
10,3,4,5,2,1,4,135000,4,240,365000,1,1,44
10,1,0,7,4,1,1,1135000,3.75,120,1425000,3,5,125.2476928
10,3,4,5,1,1,1,255000,2.99,360,325000,1,4,62
1,3,4,3,2,1,32,45000,4.949534551,360,145000,3,1,37
10,3,0,6,1,1,31,265000,2.75,360,405000,1,1,103
10,3,4,3,1,1,32,95000,4.625,360,125000,3,1,170
10,3,4,5,2,1,1,435000,5.625,360,485000,1,2,180
10,3,4,5,2,1,2,85000,5.25,120,525000,1,3,136
10,3,4,5,1,1,1,305000,5.625,360,385000,1,0,99
10,3,4,5,1,1,1,115000,6.125,360,125000,1,3,78
10,3,4,5,1,1,1,125000,7.125,360,165000,3,1,197
10,3,4,2,1,1,31,305000,4.949534551,360,450057.0659,1,4,110
10,3,4,5,1,1,1,435000,3.875,360,575000,2,2,194
10,3,4,5,2,1,1,1955000,6.003,360,2955000,1,2,1240
10,3,4,5,2,2,1,235000,4.75,360,235000,1,0,83
10,3,0,6,1,1,1,515000,3.375,360,545000,1,1,216
10,3,2,5,1,2,1,245000,5.625,360,245000,1,0,90
3,3,4,5,3,1,32,405000,4.949534551,360,605000,1,3,70
10,3,0,6,2,1,1,455000,6.375,360,555000,1,0,187
10,3,0,6,1,3,1,245000,4.949534551,360,450057.0659,1,3,29
10,3,2,5,2,1,1,175000,4.25,360,175000,1,2,42
10,3,4,5,1,1,1,205000,4.949534551,360,450057.0659,1,4,222
10,3,4,5,1,1,1,305000,4.75,180,625000,1,3,138
10,3,4,5,2,1,1,615000,7.25,360,775000,1,1,287
10,3,4,3,2,2,1,225000,5.125,360,235000,1,1,68
10,3,4,5,1,1,1,625000,4.949534551,360,450057.0659,1,3,480
3,3,4,3,3,1,31,295000,4.949534551,360,375000,1,3,1
10,3,4,5,1,1,1,375000,5.5,360,535000,1,3,111
10,3,4,5,2,1,32,75000,4.75,360,145000,1,3,90
10,3,2,5,1,2,1,285000,5.5,360,295000,1,1,100
10,3,4,3,2,1,1,75000,6.125,360,85000,1,3,72
10,3,2,3,1,1,1,635000,5.125,360,675000,1,0,186
10,3,4,5,1,1,32,345000,4.949534551,360,450057.0659,1,1,110
10,3,4,5,1,1,1,155000,4.949534551,360,450057.0659,1,0,59
10,3,4,5,1,1,1,755000,4.949534551,360,450057.0659,1,0,170
10,3,4,2,1,1,1,55000,0,325.5368732,545000,1,2,72
10,3,4,5,1,1,32,975000,3.625,360,1325000,1,1,312
10,3,2,5,1,2,32,155000,4.949534551,360,450057.0659,1,2,43
10,3,4,6,1,1,32,255000,6.25,480,825000,1,3,165
10,3,4,5,2,1,31,115000,2.75,144,155000,1,2,86
10,3,2,5,1,2,1,265000,4.949534551,360,450057.0659,1,0,54
10,3,0,7,4,1,1,165000,4.949534551,240,450057.0659,3,5,125.2476928
10,3,4,3,2,2,1,215000,6.375,360,225000,1,2,65
10,3,0,6,3,1,32,95000,4.949534551,180,450057.0659,1,3,144
10,3,4,3,1,1,1,105000,4.949534551,360,450057.0659,1,1,40
10,3,4,5,1,1,32,245000,5.5,360,450057.0659,1,4,54
10,2,3,5,1,1,1,95000,3.5,360,195000,1,3,17
10,3,4,2,1,1,32,45000,8.5,360,405000,1,3,142
10,3,4,5,2,1,1,445000,5.25,360,495000,1,1,110
10,3,4,2,1,1,1,485000,4.949534551,360,450057.0659,1,0,126
10,3,4,5,2,2,1,245000,6.25,360,245000,1,1,114
10,3,4,5,1,1,1,145000,4.75,360,175000,3,1,290
10,3,4,5,1,1,4,105000,4.949534551,84,450057.0659,1,1,450
10,3,3,5,1,1,1,345000,5.625,360,425000,1,0,87
10,3,4,2,1,1,32,455000,4.949534551,360,450057.0659,1,1,140
7,3,4,5,1,1,1,175000,4.949534551,360,450057.0659,1,0,79
10,3,4,5,1,1,1,775000,4.949534551,360,450057.0659,1,2,408
10,3,0,6,3,1,32,345000,4.949534551,360,450057.0659,1,4,47
10,3,0,7,4,1,1,665000,4.5,360,745000,1,5,125.2476928
10,3,4,5,2,1,1,275000,4.625,360,315000,1,1,115
10,3,4,3,2,1,1,5000,4.949534551,360,450057.0659,1,0,93
9,3,4,5,1,1,1,115000,4.949534551,360,145000,1,1,104
10,3,4,5,1,1,1,1255000,4.949534551,360,450057.0659,1,4,235
10,3,0,7,4,1,1,95000,6,60,125000,3,5,125.2476928
10,3,4,3,1,2,1,335000,4.949534551,360,450057.0659,1,0,190
10,3,4,5,2,1,1,485000,4.949534551,360,450057.0659,1,0,229
10,3,4,2,1,1,1,545000,4.949534551,360,450057.0659,1,1,116
10,3,4,5,1,1,4,125000,5.75,360,655000,1,2,177
10,3,4,5,1,3,1,425000,5.25,360,415000,1,3,145
10,3,4,5,2,1,1,405000,5.625,360,505000,1,1,150
10,3,4,5,2,1,1,185000,4.875,360,195000,1,1,101
10,3,4,5,1,3,1,265000,4.949534551,360,450057.0659,1,2,95
10,3,4,5,1,1,1,615000,5.5,360,775000,1,1,100
10,3,0,6,3,3,1,495000,4.949534551,360,450057.0659,1,2,143
10,2,4,5,1,2,1,225000,5.625,360,225000,1,1,67
10,3,2,5,1,1,1,545000,5.875,360,575000,1,1,275
3,3,0,6,3,1,2,45000,4.949534551,240,655000,1,3,180
10,3,4,5,2,1,1,265000,3.375,360,275000,1,0,116
10,3,4,5,2,1,32,165000,3.75,240,305000,1,2,84
10,3,0,6,1,3,1,195000,4.949534551,360,450057.0659,1,2,66
10,3,0,6,1,1,32,195000,3.99,180,285000,3,2,146
10,3,0,6,3,1,32,375000,5.99,360,505000,1,2,150
10,3,4,5,1,3,1,255000,4.375,360,255000,1,2,87
10,3,2,5,2,2,32,255000,4.949534551,360,450057.0659,1,1,124
10,3,2,5,1,2,1,425000,4.949534551,360,450057.0659,1,3,159
10,3,4,5,1,1,2,495000,5.5,360,2455000,1,4,524
10,3,0,6,1,2,32,265000,3.75,360,355000,1,5,125.2476928
10,3,4,5,2,2,1,95000,5.625,360,95000,1,0,36
4,3,4,5,1,1,2,75000,4.949534551,144,450057.0659,1,3,51
10,3,4,5,1,1,1,115000,3.99,360,135000,1,0,50
10,3,0,6,3,2,32,75000,4.949534551,360,450057.0659,1,4,17
1,3,2,5,2,2,1,465000,4.949534551,360,475000,1,1,88
10,3,4,5,2,1,32,95000,6,120,815000,1,2,167
10,3,4,5,1,2,1,225000,4.949534551,360,450057.0659,1,4,38
9,3,0,6,3,1,4,105000,4.949534551,120,450057.0659,1,0,0
10,3,4,5,1,2,31,165000,4.125,360,225000,1,0,62
10,3,4,5,2,1,1,345000,3.875,360,435000,1,1,62
10,3,0,7,4,3,1,285000,4.75,360,275000,1,5,125.2476928
10,3,4,5,2,2,32,305000,5.125,360,475000,1,5,125.2476928
10,3,0,6,3,2,31,65000,4.949534551,360,450057.0659,1,2,20
10,3,4,5,2,1,1,275000,6,360,345000,1,0,62
10,3,4,5,2,1,31,105000,4.949534551,360,450057.0659,1,1,37
10,3,4,5,1,1,1,505000,4.949534551,360,450057.0659,1,7,194
10,3,0,6,1,1,32,65000,4.949534551,240,450057.0659,1,4,59
3,3,4,3,2,1,32,65000,4.949534551,360,205000,1,4,60
10,3,4,5,1,1,1,415000,4.949534551,360,450057.0659,1,1,111
10,3,4,5,1,1,2,15000,4.949534551,120,450057.0659,1,2,55
10,3,4,5,2,1,1,185000,3.375,360,225000,1,3,77
10,3,0,6,3,4,1,175000,7.25,360,175000,1,0,88
10,3,4,5,1,1,1,295000,5.25,360,325000,1,0,83
10,3,0,2,1,1,31,335000,4.949534551,360,450057.0659,1,1,104
1,3,0,6,3,1,32,105000,4.949534551,360,855000,1,0,110
10,3,2,5,2,1,32,575000,4.875,360,1175000,3,1,80
10,3,4,5,1,1,1,265000,6.5,360,325000,1,0,114
10,3,4,5,1,1,1,195000,5.875,360,245000,1,0,90
10,3,4,5,1,1,1,265000,3.5,360,325000,1,0,72
10,3,4,5,1,1,1,245000,5.5,360,245000,1,0,65
10,3,2,5,1,1,1,305000,5.875,360,325000,1,0,80
10,3,4,5,1,3,1,415000,5.25,360,415000,1,0,156
10,3,4,5,3,1,31,275000,4.949534551,360,450057.0659,1,1,101
10,3,2,5,1,1,32,55000,4.949534551,360,450057.0659,1,1,60
10,3,4,3,1,1,1,115000,3.625,360,125000,1,1,55
10,3,2,5,1,1,1,275000,5.125,360,305000,1,0,59
10,3,3,5,1,2,1,505000,4.75,360,515000,1,0,55
7,3,0,6,3,1,32,305000,4.949534551,480,435000,1,2,76
10,3,4,5,2,1,1,195000,5.75,360,195000,1,2,47
10,3,4,5,2,1,1,115000,5.25,360,145000,1,0,51
3,3,0,6,1,1,32,485000,4.949534551,360,855000,1,3,96
10,3,0,6,1,1,1,395000,4.25,360,445000,2,2,202
10,3,4,5,1,1,2,35000,2.99,180,135000,1,3,48
10,3,4,5,1,1,1,315000,5.125,360,1305000,1,0,90
10,3,4,5,1,1,31,125000,4.75,240,505000,1,3,80
10,3,4,5,1,1,1,365000,3.75,360,495000,1,0,55
1,3,2,5,1,1,4,355000,4.949534551,300,1375000,1,1,200
10,3,4,5,1,1,32,105000,3.75,360,705000,1,4,166
10,3,4,5,1,1,1,195000,5.49,360,485000,1,6,62
10,3,3,5,2,1,1,185000,6,360,235000,1,1,123
10,3,4,5,1,2,1,275000,6.25,360,285000,1,2,74
10,3,4,5,1,1,1,165000,4.949534551,360,450057.0659,1,0,62
10,3,0,5,2,1,1,955000,5,360,1275000,1,1,490
10,3,2,5,2,1,32,115000,4.949534551,180,450057.0659,1,1,59
10,3,4,6,1,1,32,115000,5.75,360,475000,1,4,84
10,3,4,5,1,1,32,405000,4.949534551,360,450057.0659,1,1,85
10,3,4,5,1,1,32,225000,4.949534551,360,450057.0659,3,2,125.2476928
10,3,4,5,2,2,32,105000,5.875,360,125000,1,1,75
10,3,4,5,1,1,1,185000,4.5,360,255000,3,0,100
1,3,0,6,3,2,32,155000,4.949534551,360,235000,1,3,15
10,3,2,5,1,1,32,115000,5.25,360,255000,1,1,75
10,3,4,5,2,1,31,125000,3.5,120,375000,1,3,71
1,3,4,3,1,2,1,215000,4.949534551,360,225000,1,0,44
10,3,4,5,1,1,1,615000,5.875,360,715000,1,2,194
10,3,4,5,2,3,32,95000,4.949534551,180,450057.0659,1,3,51
10,3,4,3,1,1,32,125000,4.949534551,360,450057.0659,1,4,86
9,2,4,5,1,1,1,85000,4.949534551,240,95000,1,0,43
10,3,2,2,2,1,1,385000,5.25,360,485000,1,2,95
10,3,2,6,2,2,1,195000,6.625,360,195000,1,6,69
10,3,0,6,3,1,32,265000,4.949534551,180,450057.0659,1,1,80
10,3,4,5,1,1,1,345000,4.949534551,372,450057.0659,2,3,148
10,3,4,5,1,2,1,215000,4.949534551,360,450057.0659,1,0,77
10,3,2,6,1,1,2,45000,4.949534551,60,450057.0659,1,1,72
10,3,4,5,1,1,1,1005000,8.125,360,1775000,3,2,5624
3,3,4,3,2,1,1,275000,4.949534551,360,255000,1,4,7
10,3,4,5,1,1,31,115000,3.25,360,295000,1,3,47
10,3,4,5,1,1,1,505000,4.949534551,360,450057.0659,3,1,284
10,3,4,5,1,1,1,445000,4.99,360,765000,1,1,167
10,3,2,5,1,1,32,155000,3.625,360,305000,1,1,80
10,3,0,6,3,1,1,95000,4.949534551,360,450057.0659,1,0,33
10,3,4,5,2,1,1,325000,5.625,360,345000,1,1,102
10,3,4,3,1,2,1,295000,6,360,305000,1,1,80
10,3,4,5,2,4,1,235000,5.375,360,225000,1,6,67
10,3,4,5,1,1,1,135000,7.125,360,165000,3,6,158
10,3,0,7,4,2,1,245000,6.25,360,255000,1,5,125.2476928
10,3,4,5,2,1,1,365000,3.375,360,455000,1,2,179
10,3,4,5,1,1,31,135000,7.5,360,225000,1,0,48
10,3,4,2,2,1,1,195000,4.99,360,325000,1,2,60
10,3,4,5,2,1,1,335000,3.875,360,385000,1,0,66
10,3,4,5,3,1,32,255000,4.949534551,360,450057.0659,1,3,12
3,3,2,5,1,1,31,365000,4.949534551,360,1055000,1,4,297
10,3,4,5,1,1,1,325000,4.5,360,355000,1,0,91
10,3,4,2,1,1,32,305000,4.75,360,645000,3,2,246
10,3,4,5,1,2,1,165000,5.25,360,165000,1,6,46
10,3,4,5,1,1,1,485000,4.949534551,360,450057.0659,1,2,162
10,3,4,5,1,1,32,465000,3.99,360,745000,1,1,144
10,3,4,5,2,1,31,205000,3.75,360,305000,1,1,141
10,3,2,5,1,1,1,165000,5.625,360,185000,1,0,36
10,3,4,5,2,1,1,105000,6.375,360,185000,1,2,32
10,3,4,5,2,1,31,175000,3.75,360,215000,1,0,41
10,3,0,6,3,1,31,495000,4.949534551,360,450057.0659,1,4,60
10,3,4,2,2,1,1,215000,2.875,360,265000,1,0,36
10,3,4,5,2,3,1,225000,4.875,360,225000,1,1,81
10,3,2,5,1,2,1,275000,3.75,360,285000,1,2,87
10,3,0,6,1,1,1,405000,3.5,180,425000,1,2,194
10,3,4,5,1,1,1,225000,3.875,360,285000,1,0,50
10,3,4,5,2,1,1,185000,5.25,360,265000,1,0,72
10,3,4,5,2,1,2,105000,6.5,180,405000,1,2,250
3,3,0,6,3,1,32,195000,4.949534551,325.5368732,450057.0659,1,1,125.2476928
10,3,4,5,2,1,1,115000,5.375,360,415000,1,3,66
10,3,4,5,1,1,1,165000,3.125,360,175000,1,0,40
10,3,0,6,1,1,31,125000,4.949534551,360,450057.0659,1,2,62
9,3,0,6,3,1,31,235000,4.949534551,360,715000,1,4,66
10,3,4,5,1,1,1,725000,4.949534551,360,450057.0659,3,1,500
10,3,0,6,3,1,31,765000,3,360,1305000,1,1,146
3,3,4,5,3,3,32,245000,4.949534551,360,385000,1,0,25
10,3,4,5,2,1,1,125000,6.999,360,125000,1,6,45
10,3,2,5,1,1,1,195000,3.875,360,215000,1,4,16
10,3,4,5,1,2,32,85000,4.25,360,155000,1,0,73
10,3,0,6,2,1,31,515000,4.949534551,325.5368732,605000,1,3,182
10,3,4,5,2,1,1,375000,5.125,360,395000,1,0,158
10,3,0,7,4,3,1,695000,6.75,360,695000,1,5,125.2476928
10,3,4,6,2,1,1,555000,5.125,360,695000,1,2,160
10,3,4,5,2,1,2,85000,3.49,60,495000,1,2,173
10,3,0,5,3,1,32,85000,4.949534551,360,450057.0659,1,3,54
1,3,4,5,1,1,32,35000,4.949534551,240,205000,1,0,20
10,3,0,6,3,1,1,105000,4.949534551,360,450057.0659,2,2,324
10,3,2,5,1,1,31,155000,4.875,360,195000,1,6,84
10,3,4,5,1,1,1,435000,6,360,585000,3,1,152
10,3,2,5,2,1,1,335000,4.949534551,360,450057.0659,3,2,125.2476928
10,3,4,5,1,1,1,405000,4.949534551,360,450057.0659,1,1,57
10,3,4,5,1,1,1,235000,4.625,180,335000,3,3,230
10,3,4,5,1,1,2,475000,7,288,585000,1,4,362
10,3,4,5,2,1,1,695000,5.625,360,755000,1,0,235
10,3,2,5,2,1,1,335000,7.625,360,415000,3,0,64
10,3,0,6,3,2,1,465000,6.125,360,475000,1,1,186
10,3,0,7,4,3,1,405000,6.5,360,395000,1,5,125.2476928
10,3,4,3,1,1,1,385000,5.625,360,485000,1,3,121
10,3,4,5,1,1,1,175000,6.125,360,185000,1,1,91
10,3,4,5,1,1,1,385000,5.75,360,395000,1,1,178
10,3,2,5,1,2,1,205000,6.5,360,215000,1,0,71
10,3,2,5,1,1,31,205000,4.949534551,360,450057.0659,1,0,64
10,3,0,7,4,3,1,215000,4.875,360,295000,1,5,125.2476928
1,3,3,5,1,1,32,95000,4.949534551,360,125000,3,4,113
1,3,0,5,3,1,32,205000,4.949534551,360,265000,1,2,40
10,3,2,5,2,1,1,135000,4.75,360,145000,1,2,38
10,3,2,6,1,1,1,395000,4.949534551,360,450057.0659,1,2,109
10,3,2,5,1,1,1,45000,7,180,55000,3,1,52
10,3,0,6,3,1,1,395000,4.125,360,495000,1,1,100
10,3,4,5,1,1,31,255000,3.625,360,965000,1,2,51
10,3,4,5,1,1,32,145000,5.99,360,1455000,1,2,240
10,3,4,5,1,2,32,195000,4.949534551,360,450057.0659,1,7,41
1,3,4,5,2,1,1,855000,4.949534551,360,955000,1,2,172
10,3,4,5,2,1,1,185000,6.625,360,235000,1,1,60
10,3,0,5,2,1,1,595000,5.25,360,795000,1,2,219
10,3,4,5,2,1,1,215000,4.949534551,360,450057.0659,1,0,86
4,3,2,5,2,1,1,275000,4.949534551,360,285000,1,2,96
7,3,0,6,1,1,1,405000,4.949534551,360,425000,1,0,228
10,3,4,5,1,1,1,365000,5.375,360,385000,1,1,148
10,3,4,3,2,2,1,375000,4.25,360,385000,1,2,71
1,3,4,5,2,2,1,175000,4.949534551,360,185000,1,1,36
10,3,0,5,3,2,32,155000,4.949534551,360,450057.0659,1,4,37
10,3,3,5,2,1,32,405000,3.374,360,665000,1,7,61
10,3,4,5,2,1,31,75000,2.875,180,205000,1,0,47
10,3,4,5,2,1,1,345000,4,360,435000,1,1,110
10,3,4,5,2,1,2,55000,3.5,216,205000,1,1,60
7,3,4,3,1,1,1,715000,4.949534551,360,1205000,1,2,275
10,3,4,5,1,1,1,115000,5.125,360,115000,1,0,46
3,3,4,5,1,1,32,155000,4.949534551,360,265000,3,3,-14
10,3,4,5,2,1,32,245000,6.5,360,1245000,1,1,224
10,3,4,5,1,1,32,105000,5.5,360,195000,1,2,103
10,3,4,2,1,1,1,1205000,5.25,360,1505000,1,1,262
10,3,4,5,1,1,1,375000,5.5,360,575000,1,3,64
10,3,2,6,2,1,1,265000,6,360,275000,1,2,102
10,3,4,5,1,1,31,185000,4,180,495000,1,2,96
10,3,4,5,2,1,1,215000,5.625,360,225000,1,0,63
10,3,4,5,1,1,1,225000,5.625,360,275000,1,1,92
10,2,4,5,1,1,2,25000,4.949534551,120,450057.0659,1,2,35
10,3,0,7,4,1,5,875000,4.949534551,360,450057.0659,1,5,125.2476928
10,3,4,5,2,1,1,235000,4.99,360,485000,1,2,37
10,3,0,6,3,1,4,155000,3.25,180,355000,1,1,94
10,3,2,5,2,1,1,115000,5.75,360,115000,1,0,45
10,3,4,3,2,1,32,135000,4.625,360,225000,1,4,30
10,3,4,5,1,1,1,545000,4.875,360,575000,1,0,181
10,3,0,6,2,1,32,705000,4.949534551,360,450057.0659,1,3,244
10,3,4,5,1,1,1,315000,6.625,360,515000,1,3,89
10,3,4,5,1,1,32,165000,7.875,360,205000,1,1,123
10,3,4,5,1,1,32,295000,5.49,360,445000,1,2,66
10,3,4,5,2,1,31,45000,1.49,60,415000,1,3,197
10,3,4,3,3,1,1,115000,4.375,360,155000,1,1,37
10,3,0,6,1,1,31,165000,4.949534551,360,450057.0659,1,2,12
10,3,0,7,4,4,1,215000,7.625,360,215000,1,5,125.2476928
10,3,4,5,1,1,32,415000,4.949534551,360,450057.0659,1,2,150
10,3,4,5,1,1,32,185000,5.5,300,1005000,1,4,180
10,3,4,5,1,3,32,245000,3.125,360,275000,1,0,75
10,3,3,5,1,3,32,265000,5.625,360,365000,1,0,108
10,3,4,5,2,1,1,135000,5.75,360,135000,1,0,48
10,3,3,5,2,2,1,255000,4.75,360,265000,1,0,62
10,3,4,5,3,1,32,95000,3.5,360,135000,1,1,48
10,3,4,5,1,1,1,305000,3.875,360,535000,1,1,70
1,2,0,6,3,1,1,305000,4.949534551,240,450057.0659,1,3,127
10,3,4,5,1,1,31,475000,2.25,180,725000,1,1,161
10,3,4,5,1,1,1,475000,5.99,360,555000,1,1,174
10,3,4,5,1,1,32,85000,5.7,360,1135000,1,1,125
10,3,4,5,2,1,1,315000,5.5,360,555000,1,3,181
10,3,2,6,2,2,1,295000,6.875,360,295000,1,1,109
10,3,2,6,1,1,1,375000,4.949534551,360,450057.0659,2,3,221
10,3,4,5,1,1,32,155000,4.949534551,360,450057.0659,3,0,68
10,3,4,5,1,3,32,235000,4.949534551,360,450057.0659,1,0,169
10,2,2,5,2,2,1,165000,4.375,360,165000,1,0,48
3,3,4,5,2,2,32,435000,4.949534551,360,655000,1,3,70
10,3,4,5,1,1,32,235000,4.949534551,360,450057.0659,1,3,85
10,3,4,2,2,1,32,305000,4.949534551,180,450057.0659,1,2,77
10,3,0,3,3,3,32,135000,5.875,360,145000,1,2,73
1,3,0,6,3,1,2,105000,4.949534551,240,555000,1,3,180
10,3,4,5,1,1,1,195000,6.125,360,245000,1,2,122
1,3,2,5,1,1,1,475000,4.949534551,360,825000,1,1,125
10,3,0,6,1,3,1,155000,4.625,360,155000,1,3,59
10,3,4,5,1,1,1,155000,4.5,360,205000,1,6,38
4,3,4,5,1,1,4,55000,4.949534551,360,335000,1,1,89
10,3,4,6,2,2,1,295000,4.949534551,360,450057.0659,1,3,95
10,3,2,5,3,1,32,275000,4.949534551,360,450057.0659,1,0,66
10,3,0,6,1,2,1,325000,3,360,335000,1,0,61
10,3,4,5,1,3,1,275000,3.375,360,355000,1,4,50
10,3,4,5,1,1,32,295000,4.949534551,360,450057.0659,1,3,83
1,3,4,5,2,1,32,155000,4.949534551,360,265000,1,7,69
10,3,2,5,2,3,1,485000,5.75,360,485000,1,0,74
4,3,0,7,4,1,2,75000,4.949534551,12,450057.0659,3,5,125.2476928
10,3,4,5,2,1,1,205000,3.99,180,255000,1,1,160
10,3,4,5,3,1,31,925000,4.949534551,360,450057.0659,3,7,260
1,3,3,5,1,1,2,65000,4.949534551,240,535000,1,0,120
10,3,4,5,1,1,1,645000,3.75,360,955000,3,2,125.2476928
10,3,4,5,1,1,2,255000,4.949534551,240,450057.0659,1,4,62
10,3,2,6,1,2,1,465000,5.125,360,475000,1,1,96
10,3,4,5,2,1,1,245000,7.49,360,295000,1,0,133
10,3,4,4,1,3,1,375000,7.125,360,375000,1,4,88
10,3,3,5,1,1,1,415000,4,360,425000,1,0,155
10,3,2,5,1,2,32,265000,4.75,360,335000,1,0,46
10,3,4,5,2,1,1,145000,5.375,360,155000,1,0,42
10,3,4,5,2,1,1,505000,6.125,360,905000,1,0,146
10,3,4,5,1,1,1,265000,5.125,360,1265000,1,1,416
10,3,2,5,2,1,1,15000,4.949534551,120,450057.0659,1,0,41
10,3,0,5,2,1,1,255000,4.25,360,265000,1,0,43
10,3,0,6,3,1,1,275000,7.5,360,345000,1,1,63
10,3,0,5,2,4,1,85000,5.875,360,95000,1,0,62
9,3,4,5,2,1,31,75000,4.949534551,360,265000,1,4,50
10,3,0,6,3,1,2,215000,3,1,325000,1,3,66
10,3,4,5,2,1,4,35000,4.949534551,120,450057.0659,1,2,37
6,3,4,3,2,2,32,205000,4.949534551,360,255000,1,2,29
10,3,2,5,1,1,32,175000,7.125,360,235000,3,1,91
10,3,4,5,1,1,1,115000,4.949534551,180,450057.0659,1,2,73
10,3,4,5,1,2,32,285000,4.949534551,360,450057.0659,1,1,189
9,3,4,5,1,1,31,75000,4.949534551,360,525000,1,4,63
10,3,0,6,1,1,32,305000,3.5,360,675000,1,4,54
10,3,4,5,1,1,1,285000,5.374,360,335000,1,0,50
10,3,4,5,2,1,1,295000,5.375,360,435000,1,1,100
10,3,0,6,1,1,1,375000,5.5,360,465000,1,4,94
10,3,4,5,1,1,1,495000,5.375,360,525000,1,1,325
10,3,4,5,1,3,32,405000,4.25,360,485000,1,1,68
10,3,2,5,2,2,1,415000,5.5,360,425000,1,1,86
10,3,4,5,2,1,1,75000,4.5,360,95000,1,4,26
10,3,4,5,1,1,1,225000,5.499,360,285000,1,0,110
10,3,0,2,1,1,1,925000,11,6,1155000,3,5,125.2476928
10,3,0,5,1,1,1,305000,4.875,360,475000,1,2,111
10,3,4,5,1,1,31,145000,4.949534551,360,450057.0659,1,1,91
9,3,4,2,2,1,31,205000,4.949534551,360,265000,1,6,59
10,3,0,6,3,1,1,205000,3.75,360,405000,3,2,125.2476928
10,3,0,6,1,3,1,545000,5.25,360,545000,1,7,106
10,3,4,5,1,4,1,155000,5.625,360,155000,1,6,46
10,3,4,5,1,1,1,605000,3.99,360,755000,1,4,156
10,3,4,5,1,1,32,135000,5.25,360,155000,1,2,42
10,3,4,5,1,1,32,25000,5.15,120,285000,1,2,98
10,3,0,6,3,1,1,215000,5,360,225000,1,2,78
10,3,4,5,2,1,1,85000,4.125,360,95000,1,0,33
10,3,2,5,2,1,1,515000,8.375,360,645000,1,1,273
5,3,4,5,2,1,1,295000,4.949534551,360,305000,1,1,102
10,3,4,5,1,1,1,255000,5.375,360,535000,1,2,80
10,3,4,5,1,1,1,95000,4.25,360,125000,3,0,90
10,3,4,5,1,2,1,155000,4.5,360,155000,1,6,42
10,3,4,2,1,2,32,395000,3.75,360,495000,1,1,161
10,3,4,3,2,1,1,615000,7,360,655000,1,2,369
10,3,4,5,1,2,1,175000,6.25,360,175000,1,0,35
10,3,0,7,4,3,32,205000,6.125,360,1405000,1,5,125.2476928
10,3,4,5,1,1,32,305000,5.125,360,405000,1,2,115
10,3,4,5,2,1,1,405000,4.875,360,655000,1,1,114
10,3,4,5,2,1,1,145000,3.125,360,175000,1,0,37
10,3,0,6,1,1,32,145000,4.949534551,360,450057.0659,1,1,78
10,3,2,5,1,2,1,285000,6.25,360,295000,1,0,70
1,3,4,5,1,1,4,45000,4.949534551,240,335000,1,4,63
